Enseigne;Adresse;Nombre Points de charge;Puissance délivrée;Type de prise;Condition d'accès;Accessibilité;Coordonnees;Commune;Nom du département;Nom de la région;Commentaires;Nom de la borne
E Born;Place de la Libert? 26400 CREST;2;22.0;semi-rapide;payant;24/24 7/7 jours;44.72668,5.020937;Crest;DROME;AUVERGNE-RHONE-ALPES;;B7756
E Born;Place du Gymnase 26140 ANNEYRON;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.272129,4.886768;Anneyron;DROME;AUVERGNE-RHONE-ALPES;;B7757
E Born;Place du Monument aux morts parking 26420 ST MARTIN EN VERCORS;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.020208,5.442514;Saint-Martin-en-Vercors;DROME;AUVERGNE-RHONE-ALPES;;B7758
E Born;Parking Ancien Intermarch? Biblioth?que 26190 ST JEAN EN ROYANS;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.01656,5.290917;Saint-Jean-en-Royans;DROME;AUVERGNE-RHONE-ALPES;;B7759
E Born;Latour Maubourg 26000 VALENCE;2;22.0;semi-rapide;payant;24/24 7/7 jours;44.933541,4.903566;Valence;CHARENTE;NOUVELLE-AQUITAINE;;B7760
E Born;Parking de la Poste 26620 LUS LA CROIX HAUTE;2;22.0;semi-rapide;payant;24/24 7/7 jours;44.666304,5.70697;Lus-la-Croix-Haute;DROME;AUVERGNE-RHONE-ALPES;;B7761
E Born;Place Tony Garnier 26000 VALENCE;2;22.0;semi-rapide;payant;24/24 7/7 jours;44.950546,4.929752;Valence;TARN-ET-GARONNE;OCCITANIE;;B7762
Révéo;Quai Du Langouyrou 48300 LANGOGNE;2;18.0;semi-rapide;payant;24/24 7/7 jours;44.727755,3.857796;Langogne;LOZERE;OCCITANIE;;B7763
Révéo;Place De La Liberté 48100 BOURG SUR COLAGNE (CHIRAC);2;18.0;semi-rapide;payant;24/24 7/7 jours;44.524797,3.264576;Bourgs sur Colagne;LOZERE;OCCITANIE;;B7764
Révéo;Place Du Foirail 48200 SAINT CHELY D'APCHER;4;4.0;semi-rapide;payant;24/24 7/7 jours;44.802823,3.277401;Saint-Chély-d'Apcher;LOZERE;OCCITANIE;;B7765
Révéo;Place De La Liberté 48100 BOURG SUR COLAGNE (CHIRAC);2;18.0;semi-rapide;payant;24/24 7/7 jours;44.524797,3.264576;Bourgs sur Colagne;LOZERE;OCCITANIE;;B7766
Révéo;Parking De La Salle Des Fêtes 48330 SAINT ETIENNE VALLEE FRANCAISE;2;18.0;semi-rapide;payant;24/24 7/7 jours;44.164819,3.841467;Saint-Étienne-Vallée-Française;LOZERE;OCCITANIE;;B7767
Ecocharge77;rue Montmart;2;18.0;semi-rapide;payant;24/24 7/7 jours;48.452547,3.060808;Montigny-Lencoup;SEINE-ET-MARNE;ILE-DE-FRANCE;;B7768
Ecocharge77;rue du Chapeau;2;18.0;semi-rapide;payant;24/24 7/7 jours;49.017698,2.591242;Le Mesnil-Amelot;SEINE-ET-MARNE;ILE-DE-FRANCE;;B7769
Ecocharge77;Allée de Louche;2;18.0;semi-rapide;payant;24/24 7/7 jours;48.9248417,2.7185747;Annet-sur-Marne;SEINE-ET-MARNE;ILE-DE-FRANCE;;B7770
Ecocharge77;route de Juilly;2;18.0;semi-rapide;payant;24/24 7/7 jours;49.0256688,2.7439068;Montgé-en-Goële;SEINE-ET-MARNE;ILE-DE-FRANCE;;B7771
Ecocharge77;rue Michel Gendron;2;18.0;semi-rapide;payant;24/24 7/7 jours;48.5139935,3.2465243;Longueville;SEINE-ET-MARNE;ILE-DE-FRANCE;;B7772
Ecocharge77;rue du Gatinais;2;18.0;semi-rapide;payant;24/24 7/7 jours;48.149587,2.7011899;Château-Landon;SEINE-ET-MARNE;ILE-DE-FRANCE;;B7773
Révéo;Rue De La Tuilerie 81290 LABRUGUIERE;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.53763,2.26209;Labruguière;TARN;OCCITANIE;;B7774
Révéo;Avenue De La Gare 81500 LAVAUR;2;18.0;semi-rapide;payant;24/24 7/7 jours;43.70339,1.813293;Lavaur;DORDOGNE;NOUVELLE-AQUITAINE;;B7775
Révéo;Place Jean Moulin 81300 GRAULHET;2;18.0;semi-rapide;payant;24/24 7/7 jours;43.761836,1.986895;Graulhet;TARN;OCCITANIE;;B7776
Révéo;Station Service 81260 ANGLES;2;18.0;semi-rapide;payant;24/24 7/7 jours;43.565383,2.564849;Anglès;TARN;OCCITANIE;;B7777
Révéo;Allée Jean Jaures 81500 LAVAUR;2;18.0;semi-rapide;payant;24/24 7/7 jours;43.699099,1.815544;Lavaur;DORDOGNE;NOUVELLE-AQUITAINE;;B7778
Révéo;Place Du Théron 81210 LACROUZETTE;2;18.0;semi-rapide;payant;24/24 7/7 jours;43.662835,2.348051;Lacrouzette;TARN;OCCITANIE;;B7779
Révéo;Allée De La Trencade 81160 SAINT JUERY;2;18.0;semi-rapide;payant;24/24 7/7 jours;43.947754,2.21084;Saint-Juéry;LOZERE;OCCITANIE;;B7780
Révéo;Route de Toulouse 81100 CASTRES;8;50.0;semi-rapide;payant;24/24 7/7 jours;43.593266,2.217635;Castres;AISNE;HAUTS-DE-FRANCE;;B7781
Révéo;Place Du Maquis 81330 VABRE;2;18.0;semi-rapide;payant;24/24 7/7 jours;43.692832,2.424945;Vabre;TARN;OCCITANIE;;B7782
Révéo;La Lamberthe 81240 SAINT AMANS SOULT;2;18.0;semi-rapide;payant;24/24 7/7 jours;43.48028,2.48458;Saint-Amans-Soult;TARN;OCCITANIE;;B7783
Révéo;Parking De Sicard 81100 CASTRES - PARKING SICARD;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.607702,2.240932;Castres;TARN;OCCITANIE;;B7784
IRVE SDEY;Place de la Mairie 89290 VENOY;2;43.0;semi-rapide;payant;24/24 7/7 jours;47.8067247,3.6368005;Venoy;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7785
IRVE SDEY;6 Grande Rue 89320 ARCES DILO;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.09110535,3.59796211;Arces-Dilo;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7786
IRVE SDEY;7 Avenue Aristide Briand 89100 PARON;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.19546071,3.26409414;Paron;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7787
IRVE SDEY;4 Place De La Mairie 89250 MONT ST SULPICE;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.95208148,3.62615079;Mont-Saint-Sulpice;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7788
IRVE SDEY;50 Grande Rue 89300 CHAMPLAY;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.95138447,3.43990356;Champlay;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7789
IRVE SDEY;Parking Ch?teau de Guedelon 89520 TREIGNY;2;50.0;semi-rapide;payant;24/24 7/7 jours;47.5812445,3.1558136;Treigny-Perreuse-Sainte-Colombe;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7790
IRVE SDEY;Place de la Mairie 89340 VILLEBLEVIN;2;43.0;semi-rapide;payant;24/24 7/7 jours;48.3240062,3.0821601;Villeblevin;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7791
IRVE SDEY;11 Rue Paul Arrighi 89130 MOULINS SUR OUANNE;2;50.0;semi-rapide;payant;24/24 7/7 jours;47.707024,3.336888;Moulins-sur-Ouanne;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7792
IRVE SDEY;11 Rue Paul Arrighi 89130 MOULINS SUR OUANNE;2;50.0;semi-rapide;payant;24/24 7/7 jours;47.707024,3.336888;Moulins-sur-Ouanne;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7793
IRVE SDEY;1 Rue Du Brue 89600 VERGIGNY;2;50.0;semi-rapide;payant;24/24 7/7 jours;47.97061618,3.71769496;Vergigny;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7794
IRVE SDEY;Quai Ernest Landry 89100 SENS;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.196246,3.27625239;Sens;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7795
IRVE SDEY;1 Place du Moment 89100 SOUCY;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.24885109,3.32516;Soucy;AISNE;HAUTS-DE-FRANCE;;B7796
IRVE SDEY;30 Rue de La Mairie 89450 ST PERE;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.45937177,3.76453936;Saint-Père;NIEVRE;BOURGOGNE-FRANCHE-COMTE;;B7797
IRVE SDEY;Place Louis Dubost 89600 ST FLORENTIN;2;43.0;semi-rapide;payant;24/24 7/7 jours;48.00171053,3.7283349;Saint-Florentin;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7798
IRVE SDEY;Route De Troyes 89570 NEUVY SAUTOUR;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.04266162,3.79307672;Neuvy-Sautour;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7799
borneplus;Place Jean Goutte Toquet - OUANNE;2;22.0;semi-rapide;gratuit;24/24 7/7 jours;47.6613786865,3.4172160483;Ouanne;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7800
borneplus;4 Avenue Foch - AUXERRE;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.7959657796,3.5633812386;Auxerre;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7801
borneplus;1 Route de Lyon - CHARMOY;2;22.0;semi-rapide;gratuit;24/24 7/7 jours;47.9414135274,3.4916048162;Charmoy;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7802
borneplus;3 Place de la liberte - VILLENEUVE L'ARCHEQUE;2;22.0;semi-rapide;gratuit;24/24 7/7 jours;48.2339755774,3.5574655604;Villeneuve-l'Archevêque;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7803
borneplus;2 rue des Vignes - VILLENEUVE LA DONDAGRE;1;45.0;semi-rapide;gratuit;24/24 7/7 jours;48.1387732984,3.136030703;Villeneuve-la-Dondagre;YONNE;BOURGOGNE-FRANCHE-COMTE;;B7804
Mouv'Oise;114 rue du Moulin 60240 Fleury;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;49.2415,1.96835;Fleury;MANCHE;NORMANDIE;;B7805
Mouv'Oise;38 rue de l’Europe 60149 Saint-Crépin-Ibouvillers;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;49.2623,2.07926;Saint-Crépin-Ibouvillers;OISE;HAUTS-DE-FRANCE;;B7806
Mouv'Oise;1 Impasse du Chemin Vert 60430 Saint-Sulpice;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;49.3468,2.11821;Saint-Sulpice;LOT;OCCITANIE;;B7807
Mouv'Oise;Allée des Droits de l’Homme 60600 Fitz-James;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;49.3984,2.42129;Fitz-James;OISE;HAUTS-DE-FRANCE;;B7808
Mouv'Oise;453 Place Charles de Gaulle 60230 Chambly;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;49.1656,2.24686;Chambly;OISE;HAUTS-DE-FRANCE;;B7809
Mouv'Oise;21 rue Saint-michel 60240 Jouy-sous-Thelle;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;49.3181,1.97133;Jouy-sous-Thelle;OISE;HAUTS-DE-FRANCE;;B7810
Mouv'Oise;Place de la République 60290 France;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;49.3294,2.44095;Rantigny;OISE;HAUTS-DE-FRANCE;;B7811
Mouv'Oise;61 Rue Wenceslas Coutellier 60600 Clermont;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;49.3874,2.39929;Clermont;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;;B7812
Mouv'Oise;Place Amic 60270 Gouvieux;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;49.1879,2.41503;Gouvieux;OISE;HAUTS-DE-FRANCE;;B7813
Mouv'Oise;1 Impasse du Chemin Vert 60430 Saint-Sulpice;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;49.3468,2.11821;Saint-Sulpice;LOT;OCCITANIE;;B7814
E Born;Camping Grandes Sagnes 38220 LAFFREY;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.020777,5.775626;Laffrey;ISERE;AUVERGNE-RHONE-ALPES;;B7815
E Born;Grande Rue 38650 MONESTIER DE CLERMONT;2;22.0;semi-rapide;payant;24/24 7/7 jours;44.91552859,5.6337565;Monestier-de-Clermont;ISERE;AUVERGNE-RHONE-ALPES;;B7816
E Born;Parking du Gymnase 38121 REVENTIN VAUGRIS;2;50.0;semi-rapide;payant;24/24 7/7 jours;45.472966,4.834689;Reventin-Vaugris;ISERE;AUVERGNE-RHONE-ALPES;;B7817
E Born;Rue de la Barbeniere 38730 VIRIEU;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.485728,5.476562;Val-de-Virieu;ISERE;AUVERGNE-RHONE-ALPES;;B7818
E Born;Place Publique 38150 AGNIN;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.339367,4.856692;Agnin;ISERE;AUVERGNE-RHONE-ALPES;;B7819
E Born;Place Jean Perraud 38940 ROYBON;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.258479,5.24093;Roybon;ISERE;AUVERGNE-RHONE-ALPES;;B7820
E Born;Parkinng de la mairie - RD 59 38190 LAVAL;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.252998,5.932438;Laval;ISERE;AUVERGNE-RHONE-ALPES;;B7821
E Born;Parking RD 2558 38570 THEYS;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.2996611,5.992505;Theys;ISERE;AUVERGNE-RHONE-ALPES;;B7822
E Born;Place Charles de Gaulle 38370 ST CLAIR DU RHONE;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.43874,4.77067;Saint-Clair-du-Rhône;ISERE;AUVERGNE-RHONE-ALPES;;B7823
E Born;Avenue de la Gare 38470 VINAY;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.207744,5.410519;Vinay;ISERE;AUVERGNE-RHONE-ALPES;;B7824
E Born;Impasse du Vivier 38680 PONT EN ROYANS;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.0595127,5.343487;Pont-en-Royans;ISERE;AUVERGNE-RHONE-ALPES;;B7825
E Born;Chemin du Ruisseau 38890 ST CHEF;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.639335,5.362579;Saint-Chef;ISERE;AUVERGNE-RHONE-ALPES;;B7826
E Born;Place du 19 Mars 1962 38590 ST ETIENNE DE ST GEOIRS;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.34074,5.344073;Saint-Étienne-de-Saint-Geoirs;ISERE;AUVERGNE-RHONE-ALPES;;B7827
E Born;PLACE DU 10E  REGROUPEMENT PARKING 38380 ST LAURENT DU PONT;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.390089,5.737686;Saint-Laurent-du-Pont;ISERE;AUVERGNE-RHONE-ALPES;;B7828
Révéo;Place de la libération 65700 MAUBOURGUET;2;18.0;semi-rapide;payant;24/24 7/7 jours;43.46849,0.03433;Maubourguet;HAUTES-PYRENEES;OCCITANIE;;B7829
Révéo;Parking salle des fetes 65130 CAPVERN;2;18.0;semi-rapide;payant;24/24 7/7 jours;43.10244,0.31966;Capvern;HAUTES-PYRENEES;OCCITANIE;;B7830
Révéo;Parking balnea 65510 LOUDENVIELLE;2;18.0;semi-rapide;payant;24/24 7/7 jours;42.799326,0.407987;Génos;HAUTES-PYRENEES;OCCITANIE;;B7831
E Born;Place de l Airette 07200 AUBENAS;2;22.0;semi-rapide;payant;24/24 7/7 jours;44.62086,4.392542;Aubenas;ARDECHE;AUVERGNE-RHONE-ALPES;;B7832
E Born;Chemin de Halage 07300 MAUVES;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.038472,4.831528;Mauves;ARDECHE;AUVERGNE-RHONE-ALPES;;B7833
E Born;Place de la Poste - Boulevard de la Prairie 07560 MONTPEZAT SOUS BAUZON;2;22.0;semi-rapide;payant;24/24 7/7 jours;44.711028,4.207861;Montpezat-sous-Bauzon;ARDECHE;AUVERGNE-RHONE-ALPES;;B7834
E Born;Place Jardin Neptune 07700 BOURG ST ANDEOL;2;50.0;semi-rapide;payant;24/24 7/7 jours;44.367129,4.646727;Bourg-Saint-Andéol;ARDECHE;AUVERGNE-RHONE-ALPES;;B7835
E Born;Parking les Lauriers 07220 VIVIERS;2;22.0;semi-rapide;payant;24/24 7/7 jours;44.484416,4.6887;Viviers;ARDECHE;AUVERGNE-RHONE-ALPES;;B7836
E Born;Le Village 07340 CHAMPAGNE;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.271138,4.80108;Champagne;ARDECHE;AUVERGNE-RHONE-ALPES;;B7837
E Born;Camp Redon 07150 ORGNAC L AVEN;2;22.0;semi-rapide;payant;24/24 7/7 jours;44.31816,4.413857;Orgnac-l'Aven;ARDECHE;AUVERGNE-RHONE-ALPES;;B7838
E Born;Quai Jules Roche Sud 07340 SERRIERES;2;50.0;semi-rapide;payant;24/24 7/7 jours;45.317047,4.766763;Serrières;ARDECHE;AUVERGNE-RHONE-ALPES;;B7839
E Born;Parking le clos - Le clos 07400 ALBA LA ROMAINE;2;22.0;semi-rapide;payant;24/24 7/7 jours;44.553365,4.597261;Alba-la-Romaine;ARDECHE;AUVERGNE-RHONE-ALPES;;B7840
E Born;Sous la Vielle 07150 LABASTIDE DE VIRAC;2;22.0;semi-rapide;payant;24/24 7/7 jours;44.351686,4.399957;Labastide-de-Virac;ARDECHE;AUVERGNE-RHONE-ALPES;;B7841
Révéo;Avenue De La Baraque 9140 SEIX;2;22.0;semi-rapide;payant;24/24 7/7 jours;42.864,1.203;Seix;ARIEGE;OCCITANIE;;B7842
Révéo;Allee De Gabriel Villote Fauré 9000 FOIX;2;22.0;semi-rapide;payant;24/24 7/7 jours;42.964367,1.609526;Foix;ARIEGE;OCCITANIE;;B7843
Révéo;Versailles 9130 LE FOSSAT;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.175138,1.406907;Le Fossat;ARIEGE;OCCITANIE;;B7844
Révéo;Av De Lavelanet / Rue Des Jardins 9300 BELESTA;2;22.0;semi-rapide;payant;24/24 7/7 jours;42.904392,1.931897;Bélesta;PYRENEES-ORIENTALES;OCCITANIE;;B7845
La borne �lectrique;Rue de la libert� - 29247 Saint-�varzec;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.935454,-4.02287;Saint-Évarzec;FINISTERE;BRETAGNE;;B7846
La borne �lectrique;Rue des Martyrs - 29188 Plougasnou;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.696898,-3.792719;Plougasnou;FINISTERE;BRETAGNE;;B7847
La borne �lectrique;Place de Mescren - 29273 Santec;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.70299,-4.02585;Santec;FINISTERE;BRETAGNE;;B7848
La borne �lectrique;Rue Teilhard de Chardin - 29232 Quimper;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.003091,-4.093842;Quimper;FINISTERE;BRETAGNE;;B7849
La borne �lectrique;Place de Theven Ar Reut - 29257 Saint-Pabu;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.567943,-4.61037;Saint-Pabu;FINISTERE;BRETAGNE;;B7850
La borne �lectrique;Rue Michel de Cornouaille - 29020 Briec;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.101921,-4.002446;Briec;FINISTERE;BRETAGNE;;B7851
La borne �lectrique;Rue du Prieur� - 29134 Locronan;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.098169,-4.211968;Locronan;FINISTERE;BRETAGNE;;B7852
La borne �lectrique;Rue Yves Allain - 29291 Tr�gourez;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.106774,-3.862441;Trégourez;FINISTERE;BRETAGNE;;B7853
La borne �lectrique;Place du 8 mai 1945 - 29215 Ploz�vet;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.985868,-4.423809;Plozévet;FINISTERE;BRETAGNE;;B7854
La borne �lectrique;Rue Ren� le Berre - 29174 Plon�our-Lanvern;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.901928,-4.280022;Plonéour-Lanvern;FINISTERE;BRETAGNE;;B7855
La borne �lectrique;Parking Mairie - 29136 Locunol�;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.937089,-3.478167;Locunolé;FINISTERE;BRETAGNE;;B7856
Watt else?;Rue des Chardons - 65170 Saint-Lary-Soulan;2;18.0;semi-rapide;gratuit;24/24 7/7 jours;42.817575,0.323998;Saint-Lary-Soulan;HAUTES-PYRENEES;OCCITANIE;;B7857
Watt else?;Aéroport Tarbes Lourdes Pyrénées - parking aéroport - 65290 Juillan;6;7.0;semi-rapide;gratuit;24/24 7/7 jours;43.186965,0.003208;Juillan;HAUTES-PYRENEES;OCCITANIE;;B7858
Watt else?;Route de Bordeaux - parking pisseria - 65460 Bazet;2;18.0;semi-rapide;gratuit;24/24 7/7 jours;43.28937,0.06893;Bazet;HAUTES-PYRENEES;OCCITANIE;;B7859
Watt else?;Parking du téléphérique - rue du Corps Franc Pommiès -65170  Saint-Lary-Soulan;2;18.0;semi-rapide;gratuit;24/24 7/7 jours;42.816583,0.31975;Saint-Lary-Soulan;HAUTES-PYRENEES;OCCITANIE;;B7860
Watt else?;parking centre multimédia - 65500 Vic-en-Bigorre;2;18.0;semi-rapide;gratuit;24/24 7/7 jours;43.38707,0.05527;Vic-en-Bigorre;HAUTES-PYRENEES;OCCITANIE;;B7861
SDE76;Léon SANNIER;2;22.0;semi-rapide;payant;24/24 7/7 jours;49.586728,1.357482;Buchy;SEINE-MARITIME;NORMANDIE;;B7862
SDE76;Route de Dieppe;2;22.0;semi-rapide;payant;24/24 7/7 jours;49.814997,1.172183;Torcy-le-Petit;AUBE;GRAND EST;;B7863
SDE76;Rue d'Estouteville;2;22.0;semi-rapide;payant;24/24 7/7 jours;49.741468,0.515949;Valmont;SEINE-MARITIME;NORMANDIE;;B7864
SDEA10;468 Grande Rue - Parking Intermarché 10130 AUXON;2;18.0;semi-rapide;payant;24/24 7/7 jours;48.099248,3.920259;Auxon;AUBE;GRAND EST;;B7865
SDEA10;9 Boulevard du 14 Juillet 10000 TROYES;2;18.0;semi-rapide;payant;24/24 7/7 jours;48.294342,4.078809;Troyes;AUBE;GRAND EST;;B7866
SDEA10;6 Route Départementale 671 10250 PLAINES SAINT LANGE;2;18.0;semi-rapide;payant;24/24 7/7 jours;47.994615,4.483034;Plaines-Saint-Lange;AUBE;GRAND EST;;B7867
SDEA10;1 Rue de l'Essor 10150 SAINTE MAURE;2;18.0;semi-rapide;payant;24/24 7/7 jours;48.346367,4.059989;Sainte-Maure;AUBE;GRAND EST;;B7868
SDEA10;29 Rue d'Arcis 10500 BRIENNE LE CHÂTEAU;2;18.0;semi-rapide;payant;24/24 7/7 jours;48.399932,4.516982;Brienne-le-Château;AUBE;GRAND EST;;B7869
SDEA10;104 Rue de Paris 10700 ARCIS SUR AUBE;2;18.0;semi-rapide;payant;24/24 7/7 jours;48.535128,4.129385;Arcis-sur-Aube;AUBE;GRAND EST;;B7870
SDEA10;2 Rue Jean Baptiste Corot 10300 SAINTE SAVINE;2;18.0;semi-rapide;payant;24/24 7/7 jours;48.292272,4.039225;Sainte-Savine;AUBE;GRAND EST;;B7871
E Born;Avenue Jean-Perrin 26700 PIERRELATTE;2;22.0;semi-rapide;payant;24/24 7/7 jours;44.377282,4.69954;Pierrelatte;DROME;AUVERGNE-RHONE-ALPES;;B7872
VIRTA;Rue de la poste - 37270 AZAY SUR CHER;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.350406,0.844593;Azay-sur-Cher;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7873
VIRTA;Rue de Bellevue - Parking salle des fêtes - 37150 CIVRAY DE TOURAINE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.332938,1.046231;Civray-de-Touraine;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7874
VIRTA;Rue Basse - 37340 AVRILLE LES PONCEAUX;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.395095,0.286574;Avrillé-les-Ponceaux;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7875
VIRTA;Place St Vincent - 37120 MARIGNY MARMANDE;1;18.0;semi-rapide;payant;24/24 7/7 jours;46.98139,0.488611;Marigny-Marmande;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7876
VIRTA;Avenue de la Gare - 37800 NOYANT DE TOURAINE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.083673,0.5356139;Pouzay;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7877
VIRTA;Place de la Mairie - 37340 GIZEUX;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.392532,0.196334;Gizeux;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7878
VIRTA;Place Albert RUELLE - 37140 LA CHAPELLE SUR LOIRE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.248199,0.222464;La Chapelle-sur-Loire;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7879
VIRTA;Rue principale - Place des Costois - 37130 LA CHAPELLE AUX NAUX;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.318287,0.427262;La Chapelle-aux-Naux;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7880
VIRTA;Place de la mairie - 37360 NEUILLE PONT PIERRE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.547449,0.547499;Neuillé-Pont-Pierre;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7881
VIRTA;Rue du 8 mai 1945 - 37270 LARCAY;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.368393,0.778562;Larçay;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7882
VIRTA;Rue de la Choisille - 37390 LA MEMBROLLE SUR CHOISILLE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.436748,0.637889;La Membrolle-sur-Choisille;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7883
VIRTA;Place de la Liberté - 37260 ARTANNES SUR INDRE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.273001,0.598126;Artannes-sur-Indre;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7884
VIRTA;Parking rue du Stade - 37600 ST HIPPOLYTE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.057907,1.101471;Saint-Hippolyte;AVEYRON;OCCITANIE;;B7885
VIRTA;Parking rue du Stade - 37600 ST HIPPOLYTE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.057907,1.101471;Saint-Hippolyte;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7886
VIRTA;Place de la Mairie - 37390 CHARENTILLY;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.469991,0.6089107;Charentilly;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7887
VIRTA;Rue Notre Dame des Champs - 37290 BOUSSAY;1;18.0;semi-rapide;payant;24/24 7/7 jours;46.841416,0.887463;Boussay;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7888
VIRTA;PLACE DU 8 MAI - 37460 LE LIEGE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.261064,1.060678;Luzillé;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7889
VIRTA;Avenue du 11 novembre - 37250 SORIGNY;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.243192,0.697231;Sorigny;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B7890
